id,type,title,author,year,lang,file_x,file_y
journal-article-10.2307_27564331,book-review,"""Ḥasidei De'ar'a and Ḥasidei Dekokhvaya': Two Trends in Modern Jewish Historiography",Yohanan Petrovsky-Shtern,2008,eng,journal-article-10.2307_27564331.xml,journal-article-10.2307_27564331-ngram1.txt
journal-article-10.2307_4131542,book-review,,Susan Sered,2004,eng,journal-article-10.2307_4131542.xml,journal-article-10.2307_4131542-ngram1.txt
journal-article-10.2307_1486550,research-article,"Kovner vs. Kovner ""A Parting from the South"" vs. ""Combat Page""",Reuven Shoham,1997,eng,journal-article-10.2307_1486550.xml,journal-article-10.2307_1486550-ngram1.txt
journal-article-10.2307_1486819,research-article,Notions of Gentile Impurity in Ancient Judaism,Jonathan Klawans,1995,eng,journal-article-10.2307_1486819.xml,journal-article-10.2307_1486819-ngram1.txt
journal-article-10.2307_1486993,book-review,"
          ",Bernard Grossfeld,1991,eng,journal-article-10.2307_1486993.xml,journal-article-10.2307_1486993-ngram1.txt
journal-article-10.2307_1486743,book-review,"
         ",Judith R. Baskin,1998,eng,journal-article-10.2307_1486743.xml,journal-article-10.2307_1486743-ngram1.txt
journal-article-10.2307_1486843,book-review,"
         ",Stuart M. Blumin,1995,eng,journal-article-10.2307_1486843.xml,journal-article-10.2307_1486843-ngram1.txt
journal-article-10.2307_4131672,book-review,Defending Spinoza?,Michah Gottlieb,2006,eng,journal-article-10.2307_4131672.xml,journal-article-10.2307_4131672-ngram1.txt
journal-article-10.2307_4131684,book-review,,Marc B. Shapiro,2006,eng,journal-article-10.2307_4131684.xml,journal-article-10.2307_4131684-ngram1.txt
journal-article-10.2307_24273567,book-review,,Menachem Kellner,2014,eng,journal-article-10.2307_24273567.xml,journal-article-10.2307_24273567-ngram1.txt
journal-article-10.2307_40982843,book-review,,Ronald Hendel,2010,eng,journal-article-10.2307_40982843.xml,journal-article-10.2307_40982843-ngram1.txt
journal-article-10.2307_27564286,book-review,,Steven P. Remy,2007,eng,journal-article-10.2307_27564286.xml,journal-article-10.2307_27564286-ngram1.txt
journal-article-10.2307_1486476,research-article,Sacrilegious Imagery in Yehuda Amichai's Poetry,Yoseph Milman,1995,eng,journal-article-10.2307_1486476.xml,journal-article-10.2307_1486476-ngram1.txt
journal-article-10.2307_1486842,book-review,"
         ",Alan S. Zuckerman,1995,eng,journal-article-10.2307_1486842.xml,journal-article-10.2307_1486842-ngram1.txt
journal-article-10.2307_1486984,misc,Front Matter,,1991,eng,journal-article-10.2307_1486984.xml,journal-article-10.2307_1486984-ngram1.txt
journal-article-10.2307_1486794,misc,Front Matter,,1993,eng,journal-article-10.2307_1486794.xml,journal-article-10.2307_1486794-ngram1.txt
journal-article-10.2307_23319573,research-article,From Slavery to Freedom: Abolitionist Expressions in Maskilic Sea Adventures,Rebecca Wolpe,2012,eng,journal-article-10.2307_23319573.xml,journal-article-10.2307_23319573-ngram1.txt
journal-article-10.2307_1486564,book-review,"
         ",Günter Böhm,1997,eng,journal-article-10.2307_1486564.xml,journal-article-10.2307_1486564-ngram1.txt
journal-article-10.2307_4131594,book-review,"
         ",Elliot N. Dorff,2002,eng,journal-article-10.2307_4131594.xml,journal-article-10.2307_4131594-ngram1.txt
journal-article-10.2307_4131618,book-review,,Jeffrey R. Woolf,2003,eng,journal-article-10.2307_4131618.xml,journal-article-10.2307_4131618-ngram1.txt
journal-article-10.2307_4131619,book-review,,Bernard Dov Cooperman,2003,eng,journal-article-10.2307_4131619.xml,journal-article-10.2307_4131619-ngram1.txt
journal-article-10.2307_1486239,research-article,"Reinventing Bruno Schulz: Cynthia Ozick's ""The Messiah of Stockholm"" and David Grossman's ""See Under: Love""",Naomi Sokoloff,1988,eng,journal-article-10.2307_1486239.xml,journal-article-10.2307_1486239-ngram1.txt
journal-article-10.2307_40982853,book-review,,Abraham Fuks,2010,eng,journal-article-10.2307_40982853.xml,journal-article-10.2307_40982853-ngram1.txt
journal-article-10.2307_1486274,book-review,"
         ",Baruch Halpern,1985,eng,journal-article-10.2307_1486274.xml,journal-article-10.2307_1486274-ngram1.txt
journal-article-10.2307_1486280,misc,Books Received,,1985,eng,journal-article-10.2307_1486280.xml,journal-article-10.2307_1486280-ngram1.txt
journal-article-10.2307_24273549,research-article,הערות על דרכי השימוש של ר' נפתלי גכו־ד במקורות טרופ-לוריאבימ,,2013,heb,journal-article-10.2307_24273549.xml,journal-article-10.2307_24273549-ngram1.txt
journal-article-10.2307_40982817,book-review,,Hasia Diner,2010,eng,journal-article-10.2307_40982817.xml,journal-article-10.2307_40982817-ngram1.txt
journal-article-10.2307_1486333,misc,Books Received,,1984,eng,journal-article-10.2307_1486333.xml,journal-article-10.2307_1486333-ngram1.txt
journal-article-10.2307_25654650,book-review,,Martin S. Jaffee,2009,eng,journal-article-10.2307_25654650.xml,journal-article-10.2307_25654650-ngram1.txt
journal-article-10.2307_4131775,book-review,,Steven Fine,2003,eng,journal-article-10.2307_4131775.xml,journal-article-10.2307_4131775-ngram1.txt
journal-article-10.2307_24273651,research-article,"Response to Azzan Yadin-Israel on Rabbinic Polysemy: Do They ""Preach"" What They Practice?",Steven D. Fraade,2014,eng,journal-article-10.2307_24273651.xml,journal-article-10.2307_24273651-ngram1.txt
journal-article-10.2307_27564388,book-review,,Anna-Dorothea Ludewig,2008,eng,journal-article-10.2307_27564388.xml,journal-article-10.2307_27564388-ngram1.txt
journal-article-10.2307_27564308,book-review,,Rachel Rojanski,2007,eng,journal-article-10.2307_27564308.xml,journal-article-10.2307_27564308-ngram1.txt
journal-article-10.2307_27564309,book-review,,Adam Rubin,2007,eng,journal-article-10.2307_27564309.xml,journal-article-10.2307_27564309-ngram1.txt
journal-article-10.2307_1486792,misc,Books Received,,1999,eng,journal-article-10.2307_1486792.xml,journal-article-10.2307_1486792-ngram1.txt
journal-article-10.2307_4131818,book-review,,Joshua Kulp,2005,eng,journal-article-10.2307_4131818.xml,journal-article-10.2307_4131818-ngram1.txt
journal-article-10.2307_1486264,book-review,"
         ",Barry Mesch,1985,eng,journal-article-10.2307_1486264.xml,journal-article-10.2307_1486264-ngram1.txt
journal-article-10.2307_1486772,book-review,"
         ",Howard Tzvi Adelman,1999,eng,journal-article-10.2307_1486772.xml,journal-article-10.2307_1486772-ngram1.txt
journal-article-10.2307_27564275,book-review,,Joel Roth,2007,eng,journal-article-10.2307_27564275.xml,journal-article-10.2307_27564275-ngram1.txt
journal-article-10.2307_4131680,book-review,,Jonathan Elukin,2006,eng,journal-article-10.2307_4131680.xml,journal-article-10.2307_4131680-ngram1.txt
journal-article-10.2307_27564341,book-review,,Noam Pianko,2008,eng,journal-article-10.2307_27564341.xml,journal-article-10.2307_27564341-ngram1.txt
journal-article-10.2307_4131772,book-review,,Gary Beckman,2003,eng,journal-article-10.2307_4131772.xml,journal-article-10.2307_4131772-ngram1.txt
journal-article-10.2307_4131725,book-review,,Nahum M. Sarna,2002,eng,journal-article-10.2307_4131725.xml,journal-article-10.2307_4131725-ngram1.txt
journal-article-10.2307_4131763,book-review,,,2005,eng,journal-article-10.2307_4131763.xml,journal-article-10.2307_4131763-ngram1.txt
journal-article-10.2307_24273522,research-article,Ḥasdai Crescas on the Philosophic Foundation of Codification,Ari Ackerman,2013,eng,journal-article-10.2307_24273522.xml,journal-article-10.2307_24273522-ngram1.txt
journal-article-10.2307_40982829,misc,A Statement from the Editors,Robert Goldenberg,2010,eng,journal-article-10.2307_40982829.xml,journal-article-10.2307_40982829-ngram1.txt
journal-article-10.2307_1486860,misc,Collected Studies,,1995,eng,journal-article-10.2307_1486860.xml,journal-article-10.2307_1486860-ngram1.txt
journal-article-10.2307_1486662,book-review,"
         ",Gary A. Rendsburg,1996,eng,journal-article-10.2307_1486662.xml,journal-article-10.2307_1486662-ngram1.txt
journal-article-10.2307_1486800,book-review,A Major Hebrew Dictionary Project Completed,Gary A. Rendsburg,1993,eng,journal-article-10.2307_1486800.xml,journal-article-10.2307_1486800-ngram1.txt
journal-article-10.2307_27564298,book-review,,Martin S. Jaffee,2007,eng,journal-article-10.2307_27564298.xml,journal-article-10.2307_27564298-ngram1.txt
journal-article-10.2307_1566655,book-review,"
          ",Esther Fuchs,2000,eng,journal-article-10.2307_1566655.xml,journal-article-10.2307_1566655-ngram1.txt
journal-article-10.2307_24273671,book-review,,Brian Porter-Szűcs,2014,eng,journal-article-10.2307_24273671.xml,journal-article-10.2307_24273671-ngram1.txt
journal-article-10.2307_1486883,book-review,"
         ",David Weinberg,1997,eng,journal-article-10.2307_1486883.xml,journal-article-10.2307_1486883-ngram1.txt
journal-article-10.2307_1486777,book-review,"
         ",Mark Mazower,1999,eng,journal-article-10.2307_1486777.xml,journal-article-10.2307_1486777-ngram1.txt
journal-article-10.2307_1486364,misc,Books Received,,1986,eng,journal-article-10.2307_1486364.xml,journal-article-10.2307_1486364-ngram1.txt
journal-article-10.2307_24273578,misc,Back Matter,,2014,eng,journal-article-10.2307_24273578.xml,journal-article-10.2307_24273578-ngram1.txt
journal-article-10.2307_1486621,research-article,"""Like the Ministering Angels"": Ritual and Purity in Early Jewish Mysticism and Magic",Michael D. Swartz,1994,eng,journal-article-10.2307_1486621.xml,journal-article-10.2307_1486621-ngram1.txt
journal-article-10.2307_1486639,book-review,"
         ",Todd M. Endelman,1994,eng,journal-article-10.2307_1486639.xml,journal-article-10.2307_1486639-ngram1.txt
journal-article-10.2307_1486829,book-review,"
         ",David Winston,1995,eng,journal-article-10.2307_1486829.xml,journal-article-10.2307_1486829-ngram1.txt
journal-article-10.2307_4131578,book-review,"
         ",Olga Litvak,2002,eng,journal-article-10.2307_4131578.xml,journal-article-10.2307_4131578-ngram1.txt
journal-article-10.2307_4131513,research-article,"""And a Small Boy Leading Them"": The Child and the Biblical Landscape in Agnon, Oz, and Appelfeld",Nehama Aschkenasy,2004,eng,journal-article-10.2307_4131513.xml,journal-article-10.2307_4131513-ngram1.txt
journal-article-10.2307_1486559,book-review,"
         ",Zev Garber,1997,eng,journal-article-10.2307_1486559.xml,journal-article-10.2307_1486559-ngram1.txt
journal-article-10.2307_27564274,book-review,,Martin S. Jaffee,2007,eng,journal-article-10.2307_27564274.xml,journal-article-10.2307_27564274-ngram1.txt
journal-article-10.2307_1486885,book-review,"
         ",Nancy Henry,1997,eng,journal-article-10.2307_1486885.xml,journal-article-10.2307_1486885-ngram1.txt
journal-article-10.2307_1486765,book-review,"
         ",Seth Schwartz,1999,eng,journal-article-10.2307_1486765.xml,journal-article-10.2307_1486765-ngram1.txt
journal-article-10.2307_4131667,research-article,"Reading for the Plot? Philip Roth's ""The Plot against America""",Naomi Sokoloff,2006,eng,journal-article-10.2307_4131667.xml,journal-article-10.2307_4131667-ngram1.txt
journal-article-10.2307_4131706,book-review,,Jeffrey L. Rubenstein,2002,eng,journal-article-10.2307_4131706.xml,journal-article-10.2307_4131706-ngram1.txt
journal-article-10.2307_1486516,misc,Collected Studies,,1995,eng,journal-article-10.2307_1486516.xml,journal-article-10.2307_1486516-ngram1.txt
journal-article-10.2307_24273528,book-review,,Nina Caputo,2013,eng,journal-article-10.2307_24273528.xml,journal-article-10.2307_24273528-ngram1.txt
journal-article-10.2307_27564325,research-article,The Little Ice Age and the Jews: Environmental History and the Mercurial Nature of Jewish: Christian Relations in Early Modern Germany,Dean Phillip Bell,2008,eng,journal-article-10.2307_27564325.xml,journal-article-10.2307_27564325-ngram1.txt
journal-article-10.2307_1566651,research-article,Religious Affirmation and Historical Criticism in Heschel's Biblical Interpretation,Jon D. Levenson,2000,eng,journal-article-10.2307_1566651.xml,journal-article-10.2307_1566651-ngram1.txt
journal-article-10.2307_4131642,research-article,Borderline Cases: National Identity and Territorial Affinity in A. B. Yehoshua's Mr. Mani,Gilead Morahg,2006,eng,journal-article-10.2307_4131642.xml,journal-article-10.2307_4131642-ngram1.txt
journal-article-10.2307_1486383,book-review,"
         ",Edward L. Greenstein,1987,eng,journal-article-10.2307_1486383.xml,journal-article-10.2307_1486383-ngram1.txt
journal-article-10.2307_1486342,research-article,The Emergence of Hasmonean Coinage,Uriel Rappaport,1976,eng,journal-article-10.2307_1486342.xml,journal-article-10.2307_1486342-ngram1.txt
journal-article-10.2307_1486612,book-review,"
         ",Susan Gilson Miller,1994,eng,journal-article-10.2307_1486612.xml,journal-article-10.2307_1486612-ngram1.txt
journal-article-10.2307_1486704,book-review,"
         ",Anne K. Krook,1996,eng,journal-article-10.2307_1486704.xml,journal-article-10.2307_1486704-ngram1.txt
journal-article-10.2307_1486585,book-review,"
         ",Joseph Sievers,1993,eng,journal-article-10.2307_1486585.xml,journal-article-10.2307_1486585-ngram1.txt
journal-article-10.2307_1486538,book-review,"
         ",Gary P. Zola,1999,eng,journal-article-10.2307_1486538.xml,journal-article-10.2307_1486538-ngram1.txt
journal-article-10.2307_1486967,book-review,"
         ",Alan Mittleman,1992,eng,journal-article-10.2307_1486967.xml,journal-article-10.2307_1486967-ngram1.txt
journal-article-10.2307_24273536,book-review,,Dean Phillip Bell,2013,eng,journal-article-10.2307_24273536.xml,journal-article-10.2307_24273536-ngram1.txt
journal-article-10.2307_24273550,misc,Back Matter,,2013,eng,journal-article-10.2307_24273550.xml,journal-article-10.2307_24273550-ngram1.txt
journal-article-10.2307_1486573,research-article,Suicide and the World-to-Come,Marc B. Shapiro,1993,eng,journal-article-10.2307_1486573.xml,journal-article-10.2307_1486573-ngram1.txt
journal-article-10.2307_1486583,book-review,"
         ",Daniel Grossberg,1993,eng,journal-article-10.2307_1486583.xml,journal-article-10.2307_1486583-ngram1.txt
journal-article-10.2307_24273634,book-review,,John Sewell,2013,eng,journal-article-10.2307_24273634.xml,journal-article-10.2307_24273634-ngram1.txt
journal-article-10.2307_1486421,research-article,The Hebrew First Crusade Chronicles: Further Reflections,Robert Chazan,1978,eng,journal-article-10.2307_1486421.xml,journal-article-10.2307_1486421-ngram1.txt
journal-article-10.2307_41310631,book-review,,Tamara Or,2011,eng,journal-article-10.2307_41310631.xml,journal-article-10.2307_41310631-ngram1.txt
journal-article-10.2307_1486909,book-review,,Gary A. Rendsburg,1998,eng,journal-article-10.2307_1486909.xml,journal-article-10.2307_1486909-ngram1.txt
journal-article-10.2307_1486833,book-review,"
         ",Steven M. Wasserstrom,1995,eng,journal-article-10.2307_1486833.xml,journal-article-10.2307_1486833-ngram1.txt
journal-article-10.2307_1486591,book-review,"
         ",Donna Robinson Divine,1993,eng,journal-article-10.2307_1486591.xml,journal-article-10.2307_1486591-ngram1.txt
journal-article-10.2307_1486729,research-article, ‮פסח זה על שום מה?‬ ,‮אהרן שמש‬,1996,heb,journal-article-10.2307_1486729.xml,journal-article-10.2307_1486729-ngram1.txt
journal-article-10.2307_4131596,book-review,"
         ",,2002,eng,journal-article-10.2307_4131596.xml,journal-article-10.2307_4131596-ngram1.txt
journal-article-10.2307_25654638,research-article,"""Abandon Your Role as Exponents of the Magyars"": Contested Jewish Loyalty in Interwar (Czecho) Slovakia",Rebekah Klein-Pejšová,2009,eng,journal-article-10.2307_25654638.xml,journal-article-10.2307_25654638-ngram1.txt
journal-article-10.2307_4131561,book-review,"
         ",Benjamin D. Sommer,2002,eng,journal-article-10.2307_4131561.xml,journal-article-10.2307_4131561-ngram1.txt
journal-article-10.2307_24273570,book-review,,Anna Cichopek-Gajraj,2014,eng,journal-article-10.2307_24273570.xml,journal-article-10.2307_24273570-ngram1.txt
