id,type,title,author,auth_gender,year,lang,file_x,file_y
journal-article-10.2307_23319573,research-article,From Slavery to Freedom: Abolitionist Expressions in Maskilic Sea Adventures,Rebecca Wolpe,female,2012,eng,journal-article-10.2307_23319573.xml,journal-article-10.2307_23319573-ngram1.txt
journal-article-10.2307_1486564,book-review,"
         ",Günter Böhm,male,1997,eng,journal-article-10.2307_1486564.xml,journal-article-10.2307_1486564-ngram1.txt
journal-article-10.2307_4131594,book-review,"
         ",Elliot N. Dorff,male,2002,eng,journal-article-10.2307_4131594.xml,journal-article-10.2307_4131594-ngram1.txt
journal-article-10.2307_4131618,book-review,,Jeffrey R. Woolf,male,2003,eng,journal-article-10.2307_4131618.xml,journal-article-10.2307_4131618-ngram1.txt
journal-article-10.2307_4131619,book-review,,Bernard Dov Cooperman,male,2003,eng,journal-article-10.2307_4131619.xml,journal-article-10.2307_4131619-ngram1.txt
journal-article-10.2307_1486239,research-article,"Reinventing Bruno Schulz: Cynthia Ozick's ""The Messiah of Stockholm"" and David Grossman's ""See Under: Love""",Naomi Sokoloff,female,1988,eng,journal-article-10.2307_1486239.xml,journal-article-10.2307_1486239-ngram1.txt
journal-article-10.2307_40982853,book-review,,Abraham Fuks,male,2010,eng,journal-article-10.2307_40982853.xml,journal-article-10.2307_40982853-ngram1.txt
journal-article-10.2307_1486274,book-review,"
         ",Baruch Halpern,male,1985,eng,journal-article-10.2307_1486274.xml,journal-article-10.2307_1486274-ngram1.txt
journal-article-10.2307_24273549,research-article,הערות על דרכי השימוש של ר' נפתלי גכו־ד במקורות טרופ-לוריאבימ,,unknown,2013,heb,journal-article-10.2307_24273549.xml,journal-article-10.2307_24273549-ngram1.txt
journal-article-10.2307_40982817,book-review,,Hasia Diner,unknown,2010,eng,journal-article-10.2307_40982817.xml,journal-article-10.2307_40982817-ngram1.txt
journal-article-10.2307_25654650,book-review,,Martin S. Jaffee,male,2009,eng,journal-article-10.2307_25654650.xml,journal-article-10.2307_25654650-ngram1.txt
journal-article-10.2307_4131775,book-review,,Steven Fine,male,2003,eng,journal-article-10.2307_4131775.xml,journal-article-10.2307_4131775-ngram1.txt
journal-article-10.2307_24273651,research-article,"Response to Azzan Yadin-Israel on Rabbinic Polysemy: Do They ""Preach"" What They Practice?",Steven D. Fraade,male,2014,eng,journal-article-10.2307_24273651.xml,journal-article-10.2307_24273651-ngram1.txt
journal-article-10.2307_27564388,book-review,,Anna-Dorothea Ludewig,unknown,2008,eng,journal-article-10.2307_27564388.xml,journal-article-10.2307_27564388-ngram1.txt
journal-article-10.2307_27564308,book-review,,Rachel Rojanski,female,2007,eng,journal-article-10.2307_27564308.xml,journal-article-10.2307_27564308-ngram1.txt
journal-article-10.2307_27564309,book-review,,Adam Rubin,male,2007,eng,journal-article-10.2307_27564309.xml,journal-article-10.2307_27564309-ngram1.txt
journal-article-10.2307_4131818,book-review,,Joshua Kulp,male,2005,eng,journal-article-10.2307_4131818.xml,journal-article-10.2307_4131818-ngram1.txt
journal-article-10.2307_1486264,book-review,"
         ",Barry Mesch,male,1985,eng,journal-article-10.2307_1486264.xml,journal-article-10.2307_1486264-ngram1.txt
journal-article-10.2307_1486772,book-review,"
         ",Howard Tzvi Adelman,male,1999,eng,journal-article-10.2307_1486772.xml,journal-article-10.2307_1486772-ngram1.txt
journal-article-10.2307_27564275,book-review,,Joel Roth,male,2007,eng,journal-article-10.2307_27564275.xml,journal-article-10.2307_27564275-ngram1.txt
journal-article-10.2307_4131680,book-review,,Jonathan Elukin,male,2006,eng,journal-article-10.2307_4131680.xml,journal-article-10.2307_4131680-ngram1.txt
journal-article-10.2307_27564341,book-review,,Noam Pianko,mostly_male,2008,eng,journal-article-10.2307_27564341.xml,journal-article-10.2307_27564341-ngram1.txt
journal-article-10.2307_4131772,book-review,,Gary Beckman,male,2003,eng,journal-article-10.2307_4131772.xml,journal-article-10.2307_4131772-ngram1.txt
journal-article-10.2307_4131725,book-review,,Nahum M. Sarna,male,2002,eng,journal-article-10.2307_4131725.xml,journal-article-10.2307_4131725-ngram1.txt
journal-article-10.2307_4131763,book-review,,,unknown,2005,eng,journal-article-10.2307_4131763.xml,journal-article-10.2307_4131763-ngram1.txt
journal-article-10.2307_24273522,research-article,Ḥasdai Crescas on the Philosophic Foundation of Codification,Ari Ackerman,male,2013,eng,journal-article-10.2307_24273522.xml,journal-article-10.2307_24273522-ngram1.txt
journal-article-10.2307_1486662,book-review,"
         ",Gary A. Rendsburg,male,1996,eng,journal-article-10.2307_1486662.xml,journal-article-10.2307_1486662-ngram1.txt
journal-article-10.2307_1486800,book-review,A Major Hebrew Dictionary Project Completed,Gary A. Rendsburg,male,1993,eng,journal-article-10.2307_1486800.xml,journal-article-10.2307_1486800-ngram1.txt
journal-article-10.2307_27564298,book-review,,Martin S. Jaffee,male,2007,eng,journal-article-10.2307_27564298.xml,journal-article-10.2307_27564298-ngram1.txt
journal-article-10.2307_1566655,book-review,"
          ",Esther Fuchs,female,2000,eng,journal-article-10.2307_1566655.xml,journal-article-10.2307_1566655-ngram1.txt
journal-article-10.2307_24273671,book-review,,Brian Porter-Szűcs,male,2014,eng,journal-article-10.2307_24273671.xml,journal-article-10.2307_24273671-ngram1.txt
journal-article-10.2307_1486883,book-review,"
         ",David Weinberg,male,1997,eng,journal-article-10.2307_1486883.xml,journal-article-10.2307_1486883-ngram1.txt
journal-article-10.2307_1486777,book-review,"
         ",Mark Mazower,male,1999,eng,journal-article-10.2307_1486777.xml,journal-article-10.2307_1486777-ngram1.txt
journal-article-10.2307_1486621,research-article,"""Like the Ministering Angels"": Ritual and Purity in Early Jewish Mysticism and Magic",Michael D. Swartz,male,1994,eng,journal-article-10.2307_1486621.xml,journal-article-10.2307_1486621-ngram1.txt
journal-article-10.2307_1486639,book-review,"
         ",Todd M. Endelman,male,1994,eng,journal-article-10.2307_1486639.xml,journal-article-10.2307_1486639-ngram1.txt
journal-article-10.2307_1486829,book-review,"
         ",David Winston,male,1995,eng,journal-article-10.2307_1486829.xml,journal-article-10.2307_1486829-ngram1.txt
journal-article-10.2307_4131578,book-review,"
         ",Olga Litvak,female,2002,eng,journal-article-10.2307_4131578.xml,journal-article-10.2307_4131578-ngram1.txt
journal-article-10.2307_4131513,research-article,"""And a Small Boy Leading Them"": The Child and the Biblical Landscape in Agnon, Oz, and Appelfeld",Nehama Aschkenasy,unknown,2004,eng,journal-article-10.2307_4131513.xml,journal-article-10.2307_4131513-ngram1.txt
journal-article-10.2307_1486559,book-review,"
         ",Zev Garber,male,1997,eng,journal-article-10.2307_1486559.xml,journal-article-10.2307_1486559-ngram1.txt
journal-article-10.2307_27564274,book-review,,Martin S. Jaffee,male,2007,eng,journal-article-10.2307_27564274.xml,journal-article-10.2307_27564274-ngram1.txt
journal-article-10.2307_1486885,book-review,"
         ",Nancy Henry,female,1997,eng,journal-article-10.2307_1486885.xml,journal-article-10.2307_1486885-ngram1.txt
journal-article-10.2307_1486765,book-review,"
         ",Seth Schwartz,male,1999,eng,journal-article-10.2307_1486765.xml,journal-article-10.2307_1486765-ngram1.txt
journal-article-10.2307_4131667,research-article,"Reading for the Plot? Philip Roth's ""The Plot against America""",Naomi Sokoloff,female,2006,eng,journal-article-10.2307_4131667.xml,journal-article-10.2307_4131667-ngram1.txt
journal-article-10.2307_4131706,book-review,,Jeffrey L. Rubenstein,male,2002,eng,journal-article-10.2307_4131706.xml,journal-article-10.2307_4131706-ngram1.txt
journal-article-10.2307_24273528,book-review,,Nina Caputo,female,2013,eng,journal-article-10.2307_24273528.xml,journal-article-10.2307_24273528-ngram1.txt
journal-article-10.2307_27564325,research-article,The Little Ice Age and the Jews: Environmental History and the Mercurial Nature of Jewish: Christian Relations in Early Modern Germany,Dean Phillip Bell,male,2008,eng,journal-article-10.2307_27564325.xml,journal-article-10.2307_27564325-ngram1.txt
journal-article-10.2307_1566651,research-article,Religious Affirmation and Historical Criticism in Heschel's Biblical Interpretation,Jon D. Levenson,male,2000,eng,journal-article-10.2307_1566651.xml,journal-article-10.2307_1566651-ngram1.txt
journal-article-10.2307_4131642,research-article,Borderline Cases: National Identity and Territorial Affinity in A. B. Yehoshua's Mr. Mani,Gilead Morahg,unknown,2006,eng,journal-article-10.2307_4131642.xml,journal-article-10.2307_4131642-ngram1.txt
journal-article-10.2307_1486383,book-review,"
         ",Edward L. Greenstein,male,1987,eng,journal-article-10.2307_1486383.xml,journal-article-10.2307_1486383-ngram1.txt
journal-article-10.2307_1486342,research-article,The Emergence of Hasmonean Coinage,Uriel Rappaport,male,1976,eng,journal-article-10.2307_1486342.xml,journal-article-10.2307_1486342-ngram1.txt
journal-article-10.2307_1486612,book-review,"
         ",Susan Gilson Miller,female,1994,eng,journal-article-10.2307_1486612.xml,journal-article-10.2307_1486612-ngram1.txt
journal-article-10.2307_1486704,book-review,"
         ",Anne K. Krook,female,1996,eng,journal-article-10.2307_1486704.xml,journal-article-10.2307_1486704-ngram1.txt
journal-article-10.2307_1486585,book-review,"
         ",Joseph Sievers,male,1993,eng,journal-article-10.2307_1486585.xml,journal-article-10.2307_1486585-ngram1.txt
journal-article-10.2307_1486538,book-review,"
         ",Gary P. Zola,male,1999,eng,journal-article-10.2307_1486538.xml,journal-article-10.2307_1486538-ngram1.txt
journal-article-10.2307_1486967,book-review,"
         ",Alan Mittleman,male,1992,eng,journal-article-10.2307_1486967.xml,journal-article-10.2307_1486967-ngram1.txt
journal-article-10.2307_24273536,book-review,,Dean Phillip Bell,male,2013,eng,journal-article-10.2307_24273536.xml,journal-article-10.2307_24273536-ngram1.txt
journal-article-10.2307_1486573,research-article,Suicide and the World-to-Come,Marc B. Shapiro,male,1993,eng,journal-article-10.2307_1486573.xml,journal-article-10.2307_1486573-ngram1.txt
journal-article-10.2307_1486583,book-review,"
         ",Daniel Grossberg,male,1993,eng,journal-article-10.2307_1486583.xml,journal-article-10.2307_1486583-ngram1.txt
journal-article-10.2307_24273634,book-review,,John Sewell,male,2013,eng,journal-article-10.2307_24273634.xml,journal-article-10.2307_24273634-ngram1.txt
journal-article-10.2307_1486421,research-article,The Hebrew First Crusade Chronicles: Further Reflections,Robert Chazan,male,1978,eng,journal-article-10.2307_1486421.xml,journal-article-10.2307_1486421-ngram1.txt
journal-article-10.2307_41310631,book-review,,Tamara Or,female,2011,eng,journal-article-10.2307_41310631.xml,journal-article-10.2307_41310631-ngram1.txt
journal-article-10.2307_1486909,book-review,,Gary A. Rendsburg,male,1998,eng,journal-article-10.2307_1486909.xml,journal-article-10.2307_1486909-ngram1.txt
journal-article-10.2307_1486833,book-review,"
         ",Steven M. Wasserstrom,male,1995,eng,journal-article-10.2307_1486833.xml,journal-article-10.2307_1486833-ngram1.txt
journal-article-10.2307_1486591,book-review,"
         ",Donna Robinson Divine,female,1993,eng,journal-article-10.2307_1486591.xml,journal-article-10.2307_1486591-ngram1.txt
journal-article-10.2307_1486729,research-article, ‮פסח זה על שום מה?‬ ,‮אהרן שמש‬,unknown,1996,heb,journal-article-10.2307_1486729.xml,journal-article-10.2307_1486729-ngram1.txt
journal-article-10.2307_4131596,book-review,"
         ",,unknown,2002,eng,journal-article-10.2307_4131596.xml,journal-article-10.2307_4131596-ngram1.txt
journal-article-10.2307_25654638,research-article,"""Abandon Your Role as Exponents of the Magyars"": Contested Jewish Loyalty in Interwar (Czecho) Slovakia",Rebekah Klein-Pejšová,female,2009,eng,journal-article-10.2307_25654638.xml,journal-article-10.2307_25654638-ngram1.txt
journal-article-10.2307_4131561,book-review,"
         ",Benjamin D. Sommer,male,2002,eng,journal-article-10.2307_4131561.xml,journal-article-10.2307_4131561-ngram1.txt
journal-article-10.2307_24273570,book-review,,Anna Cichopek-Gajraj,female,2014,eng,journal-article-10.2307_24273570.xml,journal-article-10.2307_24273570-ngram1.txt
journal-article-10.2307_1486407,research-article,"The Checkered Career of ""Jew"" King: A Study in Anglo-Jewish Social History",Todd M. Endelman,male,1982,eng,journal-article-10.2307_1486407.xml,journal-article-10.2307_1486407-ngram1.txt
journal-article-10.2307_1566671,book-review,"
          ",George Jochnowitz,male,2000,eng,journal-article-10.2307_1566671.xml,journal-article-10.2307_1566671-ngram1.txt
journal-article-10.2307_40982825,book-review,,Susan Sered,female,2010,eng,journal-article-10.2307_40982825.xml,journal-article-10.2307_40982825-ngram1.txt
journal-article-10.2307_4131565,book-review,"
         ",Martin S. Jaffee,male,2002,eng,journal-article-10.2307_4131565.xml,journal-article-10.2307_4131565-ngram1.txt
journal-article-10.2307_1486810,book-review,"
         ",Gershon David Hundert,male,1993,eng,journal-article-10.2307_1486810.xml,journal-article-10.2307_1486810-ngram1.txt
journal-article-10.2307_1486624,book-review,"
         ",Martin Benal,male,1994,eng,journal-article-10.2307_1486624.xml,journal-article-10.2307_1486624-ngram1.txt
journal-article-10.2307_1486668,book-review,"
         ",Richard A. Freund,male,1996,eng,journal-article-10.2307_1486668.xml,journal-article-10.2307_1486668-ngram1.txt
journal-article-10.2307_1566670,book-review,"
          ",Jacob Weitzner,male,2000,eng,journal-article-10.2307_1566670.xml,journal-article-10.2307_1566670-ngram1.txt
journal-article-10.2307_1486974,book-review,"
         ",Jeffrey S. Gurock,male,1992,eng,journal-article-10.2307_1486974.xml,journal-article-10.2307_1486974-ngram1.txt
journal-article-10.2307_4131670,research-article,The Book of Ben Sira in Rabbinic Literature,,unknown,2006,eng,journal-article-10.2307_4131670.xml,journal-article-10.2307_4131670-ngram1.txt
journal-article-10.2307_1486801,book-review,"
         ",Lawrence H. Schiffman,male,1993,eng,journal-article-10.2307_1486801.xml,journal-article-10.2307_1486801-ngram1.txt
journal-article-10.2307_1486328,book-review,"
         ",Renée Levine,female,1984,eng,journal-article-10.2307_1486328.xml,journal-article-10.2307_1486328-ngram1.txt
journal-article-10.2307_1486874,book-review,"
         ",Adele Reinhartz,female,1997,eng,journal-article-10.2307_1486874.xml,journal-article-10.2307_1486874-ngram1.txt
journal-article-10.2307_4131624,book-review,,Michael A. Meyer,male,2003,eng,journal-article-10.2307_4131624.xml,journal-article-10.2307_4131624-ngram1.txt
journal-article-10.2307_4131685,book-review,,,unknown,2006,eng,journal-article-10.2307_4131685.xml,journal-article-10.2307_4131685-ngram1.txt
journal-article-10.2307_1486723,book-review,"
         ",Pamela S. Nadell,female,1996,eng,journal-article-10.2307_1486723.xml,journal-article-10.2307_1486723-ngram1.txt
journal-article-10.2307_1486924,book-review,,Michael Berenbaum,male,1998,eng,journal-article-10.2307_1486924.xml,journal-article-10.2307_1486924-ngram1.txt
journal-article-10.2307_1487029,book-review,"
         ",Sander L. Gilman,male,1992,eng,journal-article-10.2307_1487029.xml,journal-article-10.2307_1487029-ngram1.txt
journal-article-10.2307_4131517,research-article,From Myth to History,,unknown,2004,eng,journal-article-10.2307_4131517.xml,journal-article-10.2307_4131517-ngram1.txt
journal-article-10.2307_1486952,book-review,"
         ",Seth Schwartz,male,1992,eng,journal-article-10.2307_1486952.xml,journal-article-10.2307_1486952-ngram1.txt
